id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_PLA_38991,Elena's Sandwich,sandwich,Elena (Owner),7876 Commerce St,Plano,TX,75040,Collin,(214) 903-4779,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859417+00:00,pending,2026-05-07T20:53:26.859419+00:00,new
TX_PLA_27624,Roberto Deli,deli,Roberto (Owner),4119 Maple Ave,Plano,TX,75039,Collin,(469) 713-1689,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859428+00:00,pending,2026-05-07T20:53:26.859429+00:00,new
TX_PLA_40280,Burger House,burger,Carmen (Owner),1976 Market St,Plano,TX,75085,Collin,(972) 418-2071,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859438+00:00,pending,2026-05-07T20:53:26.859439+00:00,new
TX_PLA_62038,Juan & Family Restaurant,restaurant,Juan (Owner),6816 Cedar St,Plano,TX,75014,Collin,(469) 379-7238,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859445+00:00,pending,2026-05-07T20:53:26.859446+00:00,new
TX_PLA_82574,Roberto's Deli,deli,Roberto (Owner),4058 Commerce St,Plano,TX,75092,Collin,(469) 730-1832,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859451+00:00,pending,2026-05-07T20:53:26.859452+00:00,new
TX_PLA_89995,Food Truck by William,food truck,William (Owner),4371 Elm St,Plano,TX,75070,Collin,(469) 466-1476,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859461+00:00,pending,2026-05-07T20:53:26.859462+00:00,new
TX_PLA_43631,Bakery House,bakery,Pedro (Owner),8050 Houston St,Plano,TX,75027,Collin,(972) 450-4493,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859467+00:00,pending,2026-05-07T20:53:26.859471+00:00,new
TX_PLA_79913,Antonio's Sandwich,sandwich,Antonio (Owner),4348 Main St,Plano,TX,75064,Collin,(214) 778-1761,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859476+00:00,pending,2026-05-07T20:53:26.859477+00:00,new
TX_PLA_14383,Juan's Pizza,pizza,Juan (Owner),9939 1st St,Plano,TX,75094,Collin,(469) 373-5165,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859483+00:00,pending,2026-05-07T20:53:26.859484+00:00,new
TX_PLA_63339,Luis & Family Deli,deli,Luis (Owner),538 Houston St,Plano,TX,75003,Collin,(214) 786-2183,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859490+00:00,pending,2026-05-07T20:53:26.859491+00:00,new
TX_PLA_27044,Sushi House,sushi,Mike (Owner),9239 Market St,Plano,TX,75075,Collin,(469) 364-8820,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859496+00:00,pending,2026-05-07T20:53:26.859497+00:00,new
TX_PLA_55394,The Tony Food Truck,food truck,Tony (Owner),4122 1st St,Plano,TX,75045,Collin,(214) 576-9810,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859503+00:00,pending,2026-05-07T20:53:26.859504+00:00,new
TX_PLA_17414,The Elena Food Truck,food truck,Elena (Owner),2768 Commerce St,Plano,TX,75049,Collin,(469) 603-1140,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859512+00:00,pending,2026-05-07T20:53:26.859513+00:00,new
TX_PLA_64379,The Rosa Food Truck,food truck,Rosa (Owner),4607 1st St,Plano,TX,75037,Collin,(214) 292-7232,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859519+00:00,pending,2026-05-07T20:53:26.859520+00:00,new
TX_PLA_17142,Maria's Vietnamese,vietnamese,Maria (Owner),3992 Oak St,Plano,TX,75010,Collin,(469) 335-2527,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859525+00:00,pending,2026-05-07T20:53:26.859526+00:00,new
TX_PLA_43705,Cafe by Lisa,cafe,Lisa (Owner),4554 2nd St,Plano,TX,75034,Collin,(972) 923-7397,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859534+00:00,pending,2026-05-07T20:53:26.859535+00:00,new
TX_PLA_62998,Carmen's Place,bbq,Carmen (Owner),2606 Oak St,Plano,TX,75092,Collin,(214) 556-3979,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859540+00:00,pending,2026-05-07T20:53:26.859541+00:00,new
TX_PLA_24226,Sandwich House,sandwich,Linda (Owner),1390 2nd St,Plano,TX,75086,Collin,(214) 441-8056,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859547+00:00,pending,2026-05-07T20:53:26.859548+00:00,new
TX_PLA_38793,John's Food Truck,food truck,John (Owner),8981 Maple Ave,Plano,TX,75009,Collin,(972) 347-7417,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859553+00:00,pending,2026-05-07T20:53:26.859554+00:00,new
TX_PLA_96352,Guadalupe's Chinese,chinese,Guadalupe (Owner),9502 Oak St,Plano,TX,75046,Collin,(469) 617-9945,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859560+00:00,pending,2026-05-07T20:53:26.859561+00:00,new
TX_PLA_70073,Taqueria House,taqueria,Carlos (Owner),5223 3rd St,Plano,TX,75099,Collin,(972) 683-1487,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859567+00:00,pending,2026-05-07T20:53:26.859568+00:00,new
TX_PLA_67887,Lisa & Family Vietnamese,vietnamese,Lisa (Owner),3240 Texas Ave,Plano,TX,75090,Collin,(214) 648-4994,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859573+00:00,pending,2026-05-07T20:53:26.859574+00:00,new
TX_PLA_73934,Guadalupe's Diner,diner,Guadalupe (Owner),2661 2nd St,Plano,TX,75064,Collin,(214) 682-4412,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859582+00:00,pending,2026-05-07T20:53:26.859583+00:00,new
TX_PLA_51305,Robert Vietnamese,vietnamese,Robert (Owner),2621 Commerce St,Plano,TX,75062,Collin,(972) 821-6765,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859589+00:00,pending,2026-05-07T20:53:26.859590+00:00,new
TX_PLA_28000,The Hector Bakery,bakery,Hector (Owner),1612 Texas Ave,Plano,TX,75048,Collin,(214) 346-4332,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859598+00:00,pending,2026-05-07T20:53:26.859599+00:00,new
TX_PLA_80340,Maria Restaurant,restaurant,Maria (Owner),9092 Jefferson Blvd,Plano,TX,75026,Collin,(469) 306-6747,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859604+00:00,pending,2026-05-07T20:53:26.859605+00:00,new
TX_PLA_32736,Roberto's Mexican,mexican,Roberto (Owner),1708 Oak St,Plano,TX,75015,Collin,(469) 795-4566,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859611+00:00,pending,2026-05-07T20:53:26.859612+00:00,new
TX_PLA_26347,The Miguel Steakhouse,steakhouse,Miguel (Owner),846 2nd St,Plano,TX,75045,Collin,(469) 979-6399,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859617+00:00,pending,2026-05-07T20:53:26.859618+00:00,new
TX_PLA_76410,Breakfast House,breakfast,Emma (Owner),5158 Oak St,Plano,TX,75048,Collin,(214) 622-8188,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859623+00:00,pending,2026-05-07T20:53:26.859624+00:00,new
TX_PLA_85177,William's Place,food truck,William (Owner),1158 Washington St,Plano,TX,75012,Collin,(469) 660-3651,,,B,TX_Scraper_Plano,2026-05-07T20:53:26.859630+00:00,pending,2026-05-07T20:53:26.859631+00:00,new
