id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_AUS_78273,Patricia's Place,sushi,Patricia (Owner),479 Market St,Austin,TX,78707,Travis,(737) 575-1633,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850487+00:00,pending,2026-05-07T20:53:26.850489+00:00,new
TX_AUS_19864,Diner by Sarah,diner,Sarah (Owner),9880 1st St,Austin,TX,78775,Travis,(737) 213-5977,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850500+00:00,pending,2026-05-07T20:53:26.850502+00:00,new
TX_AUS_31419,Rosa & Family Seafood,seafood,Rosa (Owner),297 Oak St,Austin,TX,78728,Travis,(737) 564-3595,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850518+00:00,pending,2026-05-07T20:53:26.850520+00:00,new
TX_AUS_52606,Antonio's Burger,burger,Antonio (Owner),8371 Texas Ave,Austin,TX,78774,Travis,(512) 918-9424,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850530+00:00,pending,2026-05-07T20:53:26.850532+00:00,new
TX_AUS_61071,Miguel & Family Mexican,mexican,Miguel (Owner),156 Main St,Austin,TX,78766,Travis,(512) 806-7273,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850542+00:00,pending,2026-05-07T20:53:26.850545+00:00,new
TX_AUS_92083,Juan's Chinese,chinese,Juan (Owner),3447 2nd St,Austin,TX,78764,Travis,(737) 882-7170,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850558+00:00,pending,2026-05-07T20:53:26.850560+00:00,new
TX_AUS_35515,Miguel's Vietnamese,vietnamese,Miguel (Owner),1309 Commerce St,Austin,TX,78765,Travis,(512) 340-7643,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850571+00:00,pending,2026-05-07T20:53:26.850573+00:00,new
TX_AUS_31766,Pedro & Family Italian,italian,Pedro (Owner),4491 Dallas St,Austin,TX,78733,Travis,(737) 901-9130,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850583+00:00,pending,2026-05-07T20:53:26.850585+00:00,new
TX_AUS_10315,Rosa's Place,seafood,Rosa (Owner),4840 1st St,Austin,TX,78748,Travis,(737) 773-4869,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850595+00:00,pending,2026-05-07T20:53:26.850597+00:00,new
TX_AUS_56127,The David Thai,thai,David (Owner),3563 Commerce St,Austin,TX,78786,Travis,(512) 535-1882,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850607+00:00,pending,2026-05-07T20:53:26.850609+00:00,new
TX_AUS_40648,Linda Italian,italian,Linda (Owner),926 Main St,Austin,TX,78796,Travis,(737) 674-1936,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850619+00:00,pending,2026-05-07T20:53:26.850621+00:00,new
TX_AUS_78629,The Roberto Chinese,chinese,Roberto (Owner),4103 Texas Ave,Austin,TX,78732,Travis,(512) 600-6621,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850631+00:00,pending,2026-05-07T20:53:26.850633+00:00,new
TX_AUS_12443,Vietnamese by Miguel,vietnamese,Miguel (Owner),4812 Oak St,Austin,TX,78759,Travis,(737) 766-4985,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850659+00:00,pending,2026-05-07T20:53:26.850661+00:00,new
TX_AUS_55002,The David Chinese,chinese,David (Owner),8658 Dallas St,Austin,TX,78760,Travis,(737) 340-3742,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850671+00:00,pending,2026-05-07T20:53:26.850673+00:00,new
TX_AUS_82186,Patricia's Place,burger,Patricia (Owner),4919 Texas Ave,Austin,TX,78746,Travis,(737) 930-9403,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850687+00:00,pending,2026-05-07T20:53:26.850689+00:00,new
TX_AUS_79779,John Mexican,mexican,John (Owner),1247 Oak St,Austin,TX,78726,Travis,(512) 489-5821,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850699+00:00,pending,2026-05-07T20:53:26.850700+00:00,new
TX_AUS_43449,Tony's Steakhouse,steakhouse,Tony (Owner),1712 Cedar St,Austin,TX,78735,Travis,(512) 417-7474,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850711+00:00,pending,2026-05-07T20:53:26.850713+00:00,new
TX_AUS_55117,Bakery House,bakery,Carmen (Owner),5757 Elm St,Austin,TX,78723,Travis,(512) 973-5065,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850723+00:00,pending,2026-05-07T20:53:26.850725+00:00,new
TX_AUS_96956,Roberto's Cafe,cafe,Roberto (Owner),7806 Elm St,Austin,TX,78710,Travis,(737) 235-2039,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850733+00:00,pending,2026-05-07T20:53:26.850735+00:00,new
TX_AUS_38987,Isabella's Seafood,seafood,Isabella (Owner),1429 Texas Ave,Austin,TX,78736,Travis,(512) 367-7485,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850744+00:00,pending,2026-05-07T20:53:26.850746+00:00,new
TX_AUS_37105,Breakfast House,breakfast,Luis (Owner),807 2nd St,Austin,TX,78756,Travis,(512) 529-9479,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850760+00:00,pending,2026-05-07T20:53:26.850761+00:00,new
TX_AUS_27843,Pedro's Bakery,bakery,Pedro (Owner),9067 Market St,Austin,TX,78741,Travis,(512) 641-3365,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850772+00:00,pending,2026-05-07T20:53:26.850774+00:00,new
TX_AUS_69249,Guadalupe & Family Bakery,bakery,Guadalupe (Owner),8701 Main St,Austin,TX,78776,Travis,(512) 951-9061,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850787+00:00,pending,2026-05-07T20:53:26.850789+00:00,new
TX_AUS_50555,The Jose Cafe,cafe,Jose (Owner),1864 Cedar St,Austin,TX,78740,Travis,(512) 430-7005,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850806+00:00,pending,2026-05-07T20:53:26.850808+00:00,new
TX_AUS_45551,Miguel's Sushi,sushi,Miguel (Owner),1420 Broadway,Austin,TX,78717,Travis,(737) 211-7988,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850819+00:00,pending,2026-05-07T20:53:26.850821+00:00,new
TX_AUS_40512,Burger House,burger,Carmen (Owner),2472 Oak St,Austin,TX,78783,Travis,(512) 611-6123,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850831+00:00,pending,2026-05-07T20:53:26.850832+00:00,new
TX_AUS_42611,Hector's Place,restaurant,Hector (Owner),6286 Elm St,Austin,TX,78701,Travis,(737) 457-8540,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850842+00:00,pending,2026-05-07T20:53:26.850844+00:00,new
TX_AUS_59024,The Mike Pizza,pizza,Mike (Owner),9197 Elm St,Austin,TX,78783,Travis,(512) 911-5306,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850854+00:00,pending,2026-05-07T20:53:26.850856+00:00,new
TX_AUS_66508,Hector Deli,deli,Hector (Owner),9615 3rd St,Austin,TX,78768,Travis,(512) 946-3732,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850866+00:00,pending,2026-05-07T20:53:26.850867+00:00,new
TX_AUS_65567,Lisa & Family Food Truck,food truck,Lisa (Owner),6642 Elm St,Austin,TX,78769,Travis,(737) 570-3076,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850877+00:00,pending,2026-05-07T20:53:26.850879+00:00,new
TX_AUS_10931,The William Cafe,cafe,William (Owner),9676 Market St,Austin,TX,78784,Travis,(737) 893-7314,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850889+00:00,pending,2026-05-07T20:53:26.850891+00:00,new
TX_AUS_40091,The Miguel Thai,thai,Miguel (Owner),9098 Washington St,Austin,TX,78782,Travis,(737) 461-1946,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850901+00:00,pending,2026-05-07T20:53:26.850903+00:00,new
TX_AUS_10477,William's Cafe,cafe,William (Owner),9826 Washington St,Austin,TX,78754,Travis,(737) 550-4767,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850920+00:00,pending,2026-05-07T20:53:26.850922+00:00,new
TX_AUS_25674,Elena's Thai,thai,Elena (Owner),205 Maple Ave,Austin,TX,78779,Travis,(737) 533-8746,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850932+00:00,pending,2026-05-07T20:53:26.850934+00:00,new
TX_AUS_88831,Juan's Vietnamese,vietnamese,Juan (Owner),426 Maple Ave,Austin,TX,78738,Travis,(512) 621-4227,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850944+00:00,pending,2026-05-07T20:53:26.850946+00:00,new
TX_AUS_20215,Robert Restaurant,restaurant,Robert (Owner),1244 Cedar St,Austin,TX,78709,Travis,(737) 570-1360,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850956+00:00,pending,2026-05-07T20:53:26.850958+00:00,new
TX_AUS_85681,Antonio's Taqueria,taqueria,Antonio (Owner),6093 3rd St,Austin,TX,78706,Travis,(512) 279-5765,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850968+00:00,pending,2026-05-07T20:53:26.850970+00:00,new
TX_AUS_16308,Guadalupe Bakery,bakery,Guadalupe (Owner),8252 Washington St,Austin,TX,78720,Travis,(512) 453-7539,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.850980+00:00,pending,2026-05-07T20:53:26.850982+00:00,new
TX_AUS_79988,The Patricia Vietnamese,vietnamese,Patricia (Owner),7508 1st St,Austin,TX,78707,Travis,(737) 675-7502,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851003+00:00,pending,2026-05-07T20:53:26.851005+00:00,new
TX_AUS_66350,Linda's Place,food truck,Linda (Owner),7896 Jefferson Blvd,Austin,TX,78706,Travis,(737) 629-9132,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851015+00:00,pending,2026-05-07T20:53:26.851017+00:00,new
TX_AUS_96148,The Carlos Sushi,sushi,Carlos (Owner),5138 1st St,Austin,TX,78768,Travis,(737) 432-9618,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851026+00:00,pending,2026-05-07T20:53:26.851028+00:00,new
TX_AUS_45127,The Carmen Vietnamese,vietnamese,Carmen (Owner),4096 Cedar St,Austin,TX,78723,Travis,(512) 464-7187,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851043+00:00,pending,2026-05-07T20:53:26.851045+00:00,new
TX_AUS_46040,Mike's Italian,italian,Mike (Owner),690 Jefferson Blvd,Austin,TX,78746,Travis,(512) 341-3966,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851059+00:00,pending,2026-05-07T20:53:26.851061+00:00,new
TX_AUS_43388,Jose's Place,burger,Jose (Owner),1016 Oak St,Austin,TX,78788,Travis,(512) 337-4328,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851070+00:00,pending,2026-05-07T20:53:26.851072+00:00,new
TX_AUS_97927,Taqueria by Emma,taqueria,Emma (Owner),2176 Broadway,Austin,TX,78723,Travis,(512) 664-9226,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851082+00:00,pending,2026-05-07T20:53:26.851088+00:00,new
TX_AUS_62791,Jennifer's Place,bbq,Jennifer (Owner),569 Main St,Austin,TX,78776,Travis,(737) 529-4033,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851098+00:00,pending,2026-05-07T20:53:26.851099+00:00,new
TX_AUS_48301,The Mike Vietnamese,vietnamese,Mike (Owner),1145 Pine St,Austin,TX,78795,Travis,(737) 559-6295,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851110+00:00,pending,2026-05-07T20:53:26.851112+00:00,new
TX_AUS_44302,Burger by Guadalupe,burger,Guadalupe (Owner),1487 Jefferson Blvd,Austin,TX,78738,Travis,(512) 343-1797,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851122+00:00,pending,2026-05-07T20:53:26.851124+00:00,new
TX_AUS_33018,Taqueria House,taqueria,Lisa (Owner),2561 Main St,Austin,TX,78782,Travis,(512) 636-8501,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851134+00:00,pending,2026-05-07T20:53:26.851136+00:00,new
TX_AUS_47632,Robert Bbq,bbq,Robert (Owner),1639 Jefferson Blvd,Austin,TX,78752,Travis,(737) 895-1246,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851145+00:00,pending,2026-05-07T20:53:26.851147+00:00,new
TX_AUS_64653,Lisa & Family Pizza,pizza,Lisa (Owner),5372 Jefferson Blvd,Austin,TX,78791,Travis,(737) 403-6657,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851156+00:00,pending,2026-05-07T20:53:26.851158+00:00,new
TX_AUS_43984,Pizza House,pizza,Michael (Owner),1273 Market St,Austin,TX,78773,Travis,(512) 790-8721,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851172+00:00,pending,2026-05-07T20:53:26.851174+00:00,new
TX_AUS_62650,Emma's Place,italian,Emma (Owner),4421 Oak St,Austin,TX,78784,Travis,(737) 533-2359,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851187+00:00,pending,2026-05-07T20:53:26.851189+00:00,new
TX_AUS_54606,Antonio & Family Burger,burger,Antonio (Owner),7473 Dallas St,Austin,TX,78716,Travis,(737) 302-8992,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851199+00:00,pending,2026-05-07T20:53:26.851201+00:00,new
TX_AUS_91134,Steakhouse House,steakhouse,Jennifer (Owner),7271 2nd St,Austin,TX,78743,Travis,(512) 397-2475,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851211+00:00,pending,2026-05-07T20:53:26.851213+00:00,new
TX_AUS_64384,Pedro's Seafood,seafood,Pedro (Owner),267 Broadway,Austin,TX,78715,Travis,(512) 741-8339,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851223+00:00,pending,2026-05-07T20:53:26.851225+00:00,new
TX_AUS_23408,Taqueria House,taqueria,Juan (Owner),5380 Texas Ave,Austin,TX,78742,Travis,(512) 592-2474,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851233+00:00,pending,2026-05-07T20:53:26.851235+00:00,new
TX_AUS_55528,Luis Vietnamese,vietnamese,Luis (Owner),2076 Cedar St,Austin,TX,78706,Travis,(512) 762-5229,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851245+00:00,pending,2026-05-07T20:53:26.851247+00:00,new
TX_AUS_32852,The Jose Seafood,seafood,Jose (Owner),7168 Dallas St,Austin,TX,78735,Travis,(737) 616-5683,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851256+00:00,pending,2026-05-07T20:53:26.851258+00:00,new
TX_AUS_10993,The Mike Thai,thai,Mike (Owner),2728 Jefferson Blvd,Austin,TX,78742,Travis,(512) 544-2444,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851268+00:00,pending,2026-05-07T20:53:26.851270+00:00,new
TX_AUS_27408,Tony Vietnamese,vietnamese,Tony (Owner),4840 Elm St,Austin,TX,78725,Travis,(737) 768-5679,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851284+00:00,pending,2026-05-07T20:53:26.851286+00:00,new
TX_AUS_56287,Sandwich by Michael,sandwich,Michael (Owner),704 Dallas St,Austin,TX,78778,Travis,(512) 708-5729,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851296+00:00,pending,2026-05-07T20:53:26.851298+00:00,new
TX_AUS_85084,The Michael Deli,deli,Michael (Owner),5707 3rd St,Austin,TX,78788,Travis,(737) 632-9809,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851311+00:00,pending,2026-05-07T20:53:26.851313+00:00,new
TX_AUS_26826,Emma Bbq,bbq,Emma (Owner),8814 Cedar St,Austin,TX,78745,Travis,(737) 627-6297,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851323+00:00,pending,2026-05-07T20:53:26.851325+00:00,new
TX_AUS_39955,Elena's Italian,italian,Elena (Owner),9054 Commerce St,Austin,TX,78714,Travis,(737) 628-5001,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851334+00:00,pending,2026-05-07T20:53:26.851336+00:00,new
TX_AUS_70954,Lisa's Place,steakhouse,Lisa (Owner),5756 Pine St,Austin,TX,78758,Travis,(512) 422-5486,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851346+00:00,pending,2026-05-07T20:53:26.851348+00:00,new
TX_AUS_33375,Bakery House,bakery,Lisa (Owner),4233 Jefferson Blvd,Austin,TX,78721,Travis,(512) 609-1234,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851359+00:00,pending,2026-05-07T20:53:26.851361+00:00,new
TX_AUS_17636,Juan & Family Sandwich,sandwich,Juan (Owner),468 Jefferson Blvd,Austin,TX,78754,Travis,(737) 516-7072,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851371+00:00,pending,2026-05-07T20:53:26.851373+00:00,new
TX_AUS_82617,The Michael Bakery,bakery,Michael (Owner),747 Broadway,Austin,TX,78731,Travis,(512) 323-8242,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851383+00:00,pending,2026-05-07T20:53:26.851385+00:00,new
TX_AUS_74529,The Emma Food Truck,food truck,Emma (Owner),5410 Elm St,Austin,TX,78787,Travis,(737) 687-5159,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851414+00:00,pending,2026-05-07T20:53:26.851416+00:00,new
TX_AUS_71444,Bbq by Sofia,bbq,Sofia (Owner),1275 Elm St,Austin,TX,78777,Travis,(737) 613-3478,,,A,TX_Scraper_Austin,2026-05-07T20:53:26.851427+00:00,pending,2026-05-07T20:53:26.851433+00:00,new
