license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
75-428431,75,Event Permit Holder,ACTIVE,Event Planning Los Angeles,Maria Jackson Jones,5469 Pico Dr,Santa Monica,CA,93899,Los Angeles,(626) 324-7369,2007-01-13,2008-01-13
75-580565,75,Event Permit Holder,ACTIVE,Festival Services Corona Company,Robert Moore Williams,2620 Wilshire Blvd,Corona,CA,94327,Riverside,(951) 654-6632,2002-12-22,2003-12-22
75-611688,75,Event Permit Holder,ACTIVE,Venue Management,David Martinez,7108 Maple Ln,Ventura,CA,92959,Ventura,(820) 788-1321,2017-04-25,2018-04-25
75-681103,75,Event Permit Holder,ACTIVE,TheVenue Management Co 8,Maria Jones,3108 Madison Ave #210,Madera,CA,90574,Fresno,(559) 363-7669,2007-01-21,2008-01-21
75-640647,75,Event Permit Holder,ACTIVE,TheVenue Management Orange 97,Robert Davis,5548 Wilshire Dr,Irvine,CA,94837,Orange,(949) 353-9111,2007-08-24,2008-08-24
75-341601,75,Event Permit Holder,ACTIVE,Venue Management,Michelle Garcia Thomas,4336 Front Pl,Burbank,CA,93666,Los Angeles,(310) 727-8379,2021-05-07,2022-05-07
75-820480,75,Event Permit Holder,ACTIVE,Event Production,Mark Jones,7027 Pico Dr #696,Tulare,CA,90020,Tulare,(559) 684-9851,2010-03-17,2011-03-17
75-706693,75,Event Permit Holder,ACTIVE,Venue Management Santa Rosa Valley,Steven Moore,7008 Broadway St,Santa Rosa,CA,92565,Sonoma,(707) 334-4476,2006-12-10,2007-12-10
75-931719,75,Event Permit Holder,ACTIVE,Festival Services Sacramento Group,Michelle Davis,8512 Washington Way,Sacramento,CA,95761,Sacramento,(916) 280-7273,2003-06-22,2004-06-22
75-658049,75,Event Permit Holder,ACTIVE,Event Production Los Angeles,William Anderson,9114 Franklin St #538,Santa Monica,CA,92128,Los Angeles,(424) 712-9342,2005-02-03,2006-02-03
75-608476,75,Event Permit Holder,ACTIVE,Venue Management Kern,Matthew Brown Taylor,6407 Sunset Way,Delano,CA,90329,Kern,(661) 672-8607,2007-04-24,2008-04-24
75-944520,75,Event Permit Holder,ACTIVE,Venue Management Group,James Thomas,9054 Mission Rd,San Jose,CA,93876,Santa Clara,(669) 959-6258,2020-09-20,2021-09-20
75-658432,75,Event Permit Holder,ACTIVE,Festival Services Ventura Company,Matthew Smith Gonzalez,9304 Oak Rd #605,Thousand Oaks,CA,91921,Ventura,(805) 310-8801,2013-09-21,2014-09-21
75-606779,75,Event Permit Holder,ACTIVE,Event Planning Palm Springs Heights Corp,Michelle Johnson,4070 Oak St #335,Palm Springs,CA,95949,Riverside,(760) 264-4827,2012-02-14,2013-02-14
75-270265,75,Event Permit Holder,ACTIVE,NewEvent Services Long Beach Hills LLC 59,James Thomas,9536 1st Ave #325,Long Beach,CA,90684,Los Angeles,(626) 935-7380,2019-07-12,2020-07-12
75-418418,75,Event Permit Holder,ACTIVE,Venue Management Orange Inc,Michael Jones Jones,1387 Sunset Dr,Huntington Beach,CA,91779,Orange,(657) 993-9558,2004-04-19,2005-04-19
75-672955,75,Event Permit Holder,ACTIVE,Festival Services Citrus Heights Company,Michael Wilson,2267 Washington Way #662,Citrus Heights,CA,90967,Sacramento,(916) 854-6082,2006-07-20,2007-07-20
75-674165,75,Event Permit Holder,ACTIVE,Festival Services Santa Clara,Daniel Williams Thomas,7241 Franklin St,Santa Clara,CA,95917,Santa Clara,(408) 901-9500,2012-08-16,2013-08-16
75-238618,75,Event Permit Holder,ACTIVE,Event Production Group,David Garcia Miller,1703 Wilshire Ave #505,Sunnyvale,CA,95746,Santa Clara,(669) 619-8136,2006-09-14,2007-09-14
75-875696,75,Event Permit Holder,ACTIVE,Event Production,Michelle Garcia,6764 Pico Ave,Rancho Cucamonga,CA,95768,San Bernardino,(909) 408-8849,2021-10-03,2022-10-03
75-576974,75,Event Permit Holder,ACTIVE,NewEvent Services Los Angeles 59,Steven Garcia,762 2nd Dr #922,Santa Monica,CA,92607,Los Angeles,(818) 774-1304,2020-11-17,2021-11-17
75-288479,75,Event Permit Holder,ACTIVE,Venue Management Company,James Lopez,9068 Oak Way,South San Francisco,CA,93195,San Mateo,(650) 205-8163,2008-03-06,2009-03-06
75-341090,75,Event Permit Holder,ACTIVE,Festival Services Co,David Miller,1531 5th Ave,San Francisco,CA,95576,San Francisco,(415) 450-2094,2023-09-27,2024-09-27
75-517240,75,Event Permit Holder,ACTIVE,Event Services South San Francisco Valley,William Jones,9099 Front Blvd,South San Francisco,CA,94954,San Mateo,(650) 854-3848,2007-10-12,2008-10-12
75-936765,75,Event Permit Holder,ACTIVE,Event Services Company,Michael Jackson Miller,5239 Wilshire Blvd,Redwood City,CA,92248,San Mateo,(650) 454-6283,2005-12-06,2006-12-06
75-338662,75,Event Permit Holder,ACTIVE,NewEvent Production San Francisco 78,Michelle Smith,5672 2nd Blvd,San Francisco,CA,90635,San Francisco,(415) 460-1011,2024-10-17,2025-10-17
75-285241,75,Event Permit Holder,ACTIVE,OldEvent Production Alameda 20,David Hernandez Martinez,4849 6th Blvd,Hayward,CA,96153,Alameda,(510) 356-5832,2017-05-20,2018-05-20
75-114318,75,Event Permit Holder,ACTIVE,Festival Services Corp,Michael Jones,3284 Market Dr #738,Sonoma,CA,90299,Sonoma,(707) 847-1788,2012-02-08,2013-02-08
75-461902,75,Event Permit Holder,ACTIVE,Event Services Inc,Mark Rodriguez,9129 Lincoln Ave,Citrus Heights,CA,90976,Sacramento,(916) 201-2776,2013-01-02,2014-01-02
75-590706,75,Event Permit Holder,ACTIVE,Event Services,Maria Anderson,5415 Main Rd,Los Angeles,CA,93775,Los Angeles,(661) 420-9797,2001-10-28,2002-10-28
75-398179,75,Event Permit Holder,ACTIVE,Event Services Group,Maria Miller,3542 Ocean Ln,Temecula,CA,91278,Riverside,(951) 763-8538,2022-04-25,2023-04-25
75-234798,75,Event Permit Holder,ACTIVE,Venue Management Company,Matthew Jones,2453 4th Ct,Huntington Beach,CA,90961,Orange,(657) 240-9054,2011-02-03,2012-02-03
75-730455,75,Event Permit Holder,ACTIVE,OldEvent Production 89,Maria Jones Garcia,6527 Franklin Pl #593,Escondido,CA,94765,San Diego,(619) 212-7102,2024-05-16,2025-05-16
75-443416,75,Event Permit Holder,ACTIVE,NewEvent Services LLC 82,William Jackson,3054 7th Way #624,Rancho Cucamonga,CA,96059,San Bernardino,(760) 490-6989,2009-02-07,2010-02-07
75-355811,75,Event Permit Holder,ACTIVE,Festival Services,Matthew Lopez,3133 Market St,Chula Vista,CA,95106,San Diego,(760) 419-8791,2014-06-02,2015-06-02
75-409532,75,Event Permit Holder,ACTIVE,OldEvent Planning Huntington Beach Hills 18,Mark Gonzalez,5139 Oak Ct,Huntington Beach,CA,96028,Orange,(714) 891-1953,2019-01-27,2020-01-27
75-448603,75,Event Permit Holder,ACTIVE,Event Production Corp,Paul Taylor,604 Sunset Ct #830,San Francisco,CA,91678,San Francisco,(628) 683-9609,2007-04-02,2008-04-02
75-308549,75,Event Permit Holder,ACTIVE,Event Services Long Beach Company,Maria Lopez,7704 Wilshire Pl #192,Long Beach,CA,90837,Los Angeles,(424) 669-5712,2021-02-16,2022-02-16
75-685532,75,Event Permit Holder,ACTIVE,NewEvent Production 13,Steven Wilson,6063 3rd Ln,Santa Ana,CA,93742,Orange,(714) 286-3078,2010-10-06,2011-10-06
75-713969,75,Event Permit Holder,ACTIVE,Venue Management 79,Anthony Martin Martin,5907 Mission Ct,Chula Vista,CA,90074,San Diego,(619) 666-5228,2018-01-13,2019-01-13
75-200968,75,Event Permit Holder,ACTIVE,Event Planning,Steven Davis,4606 Front Ave #846,Anaheim,CA,92071,Orange,(714) 728-8918,2011-04-20,2012-04-20
75-602604,75,Event Permit Holder,ACTIVE,Venue Management Chula Vista Corp,Paul Wilson,926 Lincoln Ln,Chula Vista,CA,93739,San Diego,(760) 394-3508,2024-09-16,2025-09-16
75-375366,75,Event Permit Holder,ACTIVE,Festival Services LLC,Paul Hernandez,4194 Mission Way,Corona,CA,92116,Riverside,(760) 779-7149,2018-10-21,2019-10-21
75-434975,75,Event Permit Holder,ACTIVE,Event Services San Francisco,Jennifer Brown Martinez,8014 1st Ave,San Francisco,CA,94739,San Francisco,(415) 904-5916,2014-05-15,2015-05-15
75-405802,75,Event Permit Holder,ACTIVE,Event Production Los Angeles Valley,Michelle Smith,1452 Washington Rd,Los Angeles,CA,93751,Los Angeles,(626) 917-4466,2003-05-03,2004-05-03
75-728052,75,Event Permit Holder,ACTIVE,OldEvent Planning 49,Robert Lopez,7680 2nd St,Monterey,CA,95357,Monterey,(831) 592-9409,2005-06-05,2006-06-05
75-915533,75,Event Permit Holder,ACTIVE,OldEvent Services San Bernardino LLC 42,David Miller,8917 Maple Rd #343,Victorville,CA,92829,San Bernardino,(760) 260-4102,2001-04-15,2002-04-15
75-343128,75,Event Permit Holder,ACTIVE,Venue Management Burbank Valley,Matthew Gonzalez,7400 Mission Way,Burbank,CA,93856,Los Angeles,(310) 216-3021,2019-05-03,2020-05-03
75-634698,75,Event Permit Holder,ACTIVE,Venue Management Glendale Heights Company,Steven Rodriguez,6671 Front St #767,Glendale,CA,90105,Los Angeles,(818) 715-4527,2009-11-19,2010-11-19
75-591901,75,Event Permit Holder,ACTIVE,Venue Management 9,Michael Williams,1222 Mission Ave,Modesto,CA,93727,Stanislaus,(209) 604-1698,2016-04-05,2017-04-05
75-642753,75,Event Permit Holder,ACTIVE,Festival Services LLC,Matthew Thomas,5032 7th Ct,Redwood City,CA,96036,San Mateo,(415) 227-9998,2017-09-10,2018-09-10
75-333731,75,Event Permit Holder,ACTIVE,Event Services,Kenneth Miller,4784 Sunset Rd,Carlsbad,CA,91994,San Diego,(858) 746-8766,2018-02-27,2019-02-27
75-509301,75,Event Permit Holder,ACTIVE,TheFestival Services Los Angeles Inc 22,Michelle Moore,4515 Wilshire Ave,Glendale,CA,94219,Los Angeles,(661) 715-8678,2000-03-06,2001-03-06
75-611363,75,Event Permit Holder,ACTIVE,Event Services Orange Group,Matthew Thomas,9971 Washington Way,Huntington Beach,CA,93764,Orange,(714) 537-7132,2005-05-06,2006-05-06
75-824783,75,Event Permit Holder,ACTIVE,Festival Services Elk Grove Valley LLC,Steven Brown,9600 Lincoln Ln #413,Elk Grove,CA,94170,Sacramento,(279) 468-3671,2004-05-10,2005-05-10
75-774704,75,Event Permit Holder,ACTIVE,Event Services Pleasant Hill Valley Inc,William Brown,8029 3rd Pl,Pleasant Hill,CA,92411,Contra Costa,(925) 511-3800,2002-10-04,2003-10-04
75-997349,75,Event Permit Holder,ACTIVE,Festival Services Corp,Michelle Lopez Taylor,8909 Main Way,Goleta,CA,93777,Santa Barbara,(820) 280-1578,2014-07-15,2015-07-15
75-808870,75,Event Permit Holder,ACTIVE,Event Services San Diego 37,Kenneth Wilson,3337 5th Blvd #511,San Diego,CA,94906,San Diego,(858) 869-5083,2021-02-28,2022-02-28
75-365145,75,Event Permit Holder,ACTIVE,Event Services,Paul Smith,525 Lincoln Ct #570,Tracy,CA,90195,San Joaquin,(209) 379-9422,2010-09-08,2011-09-08
75-529779,75,Event Permit Holder,ACTIVE,Venue Management 29,Michael Smith Jackson,137 Mission St #184,Visalia,CA,95185,Tulare,(559) 252-1255,2006-02-06,2007-02-06
75-301863,75,Event Permit Holder,ACTIVE,Event Services San Rafael Inc 64,Robert Lopez Martinez,1749 Franklin Ln #539,San Rafael,CA,91704,Marin,(415) 979-3239,2012-06-22,2013-06-22
75-768113,75,Event Permit Holder,ACTIVE,Festival Services Co,Kenneth Moore Martin,7058 Front St,San Diego,CA,90507,San Diego,(619) 857-7672,2002-01-08,2003-01-08
75-253152,75,Event Permit Holder,ACTIVE,Event Services San Bernardino Group,Steven Johnson Thomas,2243 Mission Ct,Victorville,CA,91758,San Bernardino,(760) 919-8912,2017-12-21,2018-12-21
75-264195,75,Event Permit Holder,ACTIVE,Event Production Oceanside Valley,Michelle Davis,7678 Front Pl,Oceanside,CA,92567,San Diego,(858) 910-4855,2023-02-04,2024-02-04
75-533852,75,Event Permit Holder,ACTIVE,Event Planning Santa Monica,James Martin,2920 6th Rd,Santa Monica,CA,92210,Los Angeles,(424) 547-6929,2004-03-18,2005-03-18
75-744764,75,Event Permit Holder,ACTIVE,OldVenue Management Fresno Hills Group 24,John Williams,626 4th Dr,Fresno,CA,93397,Fresno,(559) 907-2271,2023-09-20,2024-09-20
75-141226,75,Event Permit Holder,ACTIVE,Event Services,Anthony Martinez,7951 Broadway St,San Francisco,CA,95388,San Francisco,(628) 201-1077,2017-08-28,2018-08-28
75-780494,75,Event Permit Holder,ACTIVE,Event Services Corona Group,James Smith,1156 2nd Ln #186,Corona,CA,93208,Riverside,(951) 952-6623,2001-02-03,2002-02-03
75-541906,75,Event Permit Holder,ACTIVE,Festival Services Glendale Co,Michael Lopez,7912 Wilshire Dr #160,Glendale,CA,91032,Los Angeles,(310) 748-3216,2021-11-03,2022-11-03
75-584612,75,Event Permit Holder,ACTIVE,Venue Management Riverside Heights Co,Paul Smith,5110 Broadway Ave,Riverside,CA,93278,Riverside,(760) 884-7590,2021-10-22,2022-10-22
75-788268,75,Event Permit Holder,ACTIVE,Event Services,Jennifer Miller,4212 Front Way #300,Madera,CA,93918,Fresno,(559) 763-4636,2008-06-18,2009-06-18
75-192572,75,Event Permit Holder,ACTIVE,Event Production Santa Clara,Kenneth Johnson,4291 4th Dr,San Jose,CA,95999,Santa Clara,(669) 862-7626,2009-02-11,2010-02-11
75-700482,75,Event Permit Holder,ACTIVE,Event Planning,Paul Thomas,6273 Maple Way,Santa Ana,CA,93211,Orange,(714) 379-3288,2014-09-21,2015-09-21
75-892233,75,Event Permit Holder,ACTIVE,Event Production Escondido Heights,David Hernandez,6656 Washington Ln #774,Escondido,CA,95380,San Diego,(858) 257-1814,2019-02-14,2020-02-14
75-829125,75,Event Permit Holder,ACTIVE,Festival Services Inc,Daniel Jones,9537 Main Dr #468,Glendale,CA,92605,Los Angeles,(323) 499-1732,2011-10-07,2012-10-07
75-515027,75,Event Permit Holder,ACTIVE,Festival Services Pleasant Hill Heights,Anthony Williams,2732 4th Ct,Pleasant Hill,CA,94528,Contra Costa,(925) 474-8674,2013-08-26,2014-08-26
75-825689,75,Event Permit Holder,ACTIVE,Festival Services Palm Springs Valley Corp,Michael Wilson,9544 Front Dr,Palm Springs,CA,92481,Riverside,(760) 643-9535,2006-01-06,2007-01-06
