id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_HOU_16776,William's Place,bbq,William (Owner),1244 Washington St,Houston,TX,77014,Harris,(713) 383-6061,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837371+00:00,pending,2026-05-07T20:53:26.837387+00:00,new
TX_HOU_98106,Cafe by William,cafe,William (Owner),6662 Main St,Houston,TX,77076,Harris,(281) 301-7825,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837422+00:00,pending,2026-05-07T20:53:26.837425+00:00,new
TX_HOU_33743,Francisco Italian,italian,Francisco (Owner),2469 Elm St,Houston,TX,77086,Harris,(832) 205-2760,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837441+00:00,pending,2026-05-07T20:53:26.837443+00:00,new
TX_HOU_62552,Taqueria by Roberto,taqueria,Roberto (Owner),5769 Pine St,Houston,TX,77046,Harris,(281) 228-8301,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837454+00:00,pending,2026-05-07T20:53:26.837455+00:00,new
TX_HOU_78240,Pedro's Place,sandwich,Pedro (Owner),5362 1st St,Houston,TX,77030,Harris,(832) 233-1294,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837470+00:00,pending,2026-05-07T20:53:26.837472+00:00,new
TX_HOU_59392,Deli by John,deli,John (Owner),6566 Jefferson Blvd,Houston,TX,77063,Harris,(832) 493-9693,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837481+00:00,pending,2026-05-07T20:53:26.837483+00:00,new
TX_HOU_29639,Mexican House,mexican,Pedro (Owner),9434 3rd St,Houston,TX,77086,Harris,(713) 275-5790,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837491+00:00,pending,2026-05-07T20:53:26.837493+00:00,new
TX_HOU_61066,Luis's Bakery,bakery,Luis (Owner),9262 Oak St,Houston,TX,77082,Harris,(713) 683-2774,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837502+00:00,pending,2026-05-07T20:53:26.837504+00:00,new
TX_HOU_65826,Thai by Lisa,thai,Lisa (Owner),6792 Commerce St,Houston,TX,77012,Harris,(281) 543-8544,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837512+00:00,pending,2026-05-07T20:53:26.837514+00:00,new
TX_HOU_34614,Jennifer's Burger,burger,Jennifer (Owner),1108 Texas Ave,Houston,TX,77086,Harris,(346) 966-8146,,,A,TX_Scraper_Houston,2026-05-07T20:53:26.837522+00:00,pending,2026-05-07T20:53:26.837524+00:00,new
