First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Thomas,Moore,thomas.moore@longwharfpartnersct.com,+1 (959) 279-5505,Long Wharf Partners,Bridgeport,CT,US,06605,"Priority_A, ABC_License, CT_Business",License Type: Package Store,CT_Liquor_Division
James,Williams,james.williams@yankeeholdingsct.com,+1 (860) 453-7286,Yankee Holdings,Bridgeport,CT,US,06606,"Priority_B, CT_Business",Industry: Retail,CT_SBA
Karen,Taylor,karen.taylor@nutmeggroupct.com,+1 (475) 643-4506,Nutmeg Group,Bridgeport,CT,US,06604,"Priority_B, CT_Business",Industry: Finance,CT_Liquor_Division
Barbara,Davis,barbara.davis@connecticutvalleyllcct.com,+1 (203) 944-8554,Connecticut Valley LLC,Bridgeport,CT,US,06650,"Priority_B, CT_Business",Industry: Manufacturing,CT_Business_First
Richard,Smith,richard.smith@quinnipiacholdingsct.com,+1 (203) 557-7347,Quinnipiac Holdings,Bridgeport,CT,US,06611,"Priority_B, CT_Business",Industry: Insurance,CT_Liquor_Division
David,Moore,david.moore@hartfordsolutionsct.com,+1 (475) 278-5894,Hartford Solutions,Bridgeport,CT,US,06611,"Priority_B, CT_Business",Industry: Finance,CT_SBA
Sarah,Johnson,sarah.johnson@hartfordassociatesct.com,+1 (475) 376-8380,Hartford Associates,Bridgeport,CT,US,06610,"Priority_B, CT_Business",Industry: Manufacturing,CT_Business_First
Robert,Miller,robert.miller@yankeesolutionsct.com,+1 (959) 835-1142,Yankee Solutions,Bridgeport,CT,US,06606,"Priority_B, CT_Business",Industry: Manufacturing,CT_SBA
Patricia,Miller,patricia.miller@pequotservicesct.com,+1 (860) 452-4309,Pequot Services,Bridgeport,CT,US,06607,"Priority_A, ABC_License, CT_Business",License Type: Tavern,CT_Liquor_Division
William,Taylor,william.taylor@hartfordsolutionsct.com,+1 (475) 725-8549,Hartford Solutions,Bridgeport,CT,US,06610,"Priority_B, CT_Business",Industry: Finance,CT_Liquor_Division
Jessica,Brown,jessica.brown@nutmeggroupct.com,+1 (475) 374-1238,Nutmeg Group,Bridgeport,CT,US,06650,"Priority_B, CT_Business",Industry: Insurance,CT_Liquor_Division
Linda,Jackson,linda.jackson@pequotservicesct.com,+1 (203) 850-7102,Pequot Services,Bridgeport,CT,US,06605,"Priority_B, CT_Business",Industry: Insurance,CT_SBA
John,Smith,john.smith@newenglandenterprisesct.com,+1 (860) 824-3290,New England Enterprises,Bridgeport,CT,US,06607,"Priority_B, CT_Business",Industry: Finance,CT_SOS_CONCORD
James,Anderson,james.anderson@nutmegenterprisesct.com,+1 (959) 822-4803,Nutmeg Enterprises,Bridgeport,CT,US,06610,"Priority_B, CT_Business",Industry: Finance,CT_Liquor_Division
William,Jones,william.jones@nutmegholdingsct.com,+1 (860) 539-2530,Nutmeg Holdings,Bridgeport,CT,US,06606,"Priority_B, CT_Business",Industry: Healthcare,CT_Business_First
Mary,Thomas,mary.thomas@nutmegsolutionsct.com,+1 (959) 947-2468,Nutmeg Solutions,Bridgeport,CT,US,06606,"Priority_B, CT_Business",Industry: Retail,CT_Business_First
Karen,Anderson,karen.anderson@newenglandenterprisesct.com,+1 (475) 616-3770,New England Enterprises,Bridgeport,CT,US,06604,"Priority_B, CT_Business",Industry: Insurance,CT_Liquor_Division
Robert,Thomas,robert.thomas@longwharfassociatesct.com,+1 (203) 477-5568,Long Wharf Associates,Bridgeport,CT,US,06608,"Priority_A, ABC_License, CT_Business",License Type: Tavern,CT_Liquor_Division
Patricia,Smith,patricia.smith@hartfordsolutionsct.com,+1 (860) 587-9307,Hartford Solutions,Bridgeport,CT,US,06610,"Priority_A, ABC_License, CT_Business",License Type: Grocery Store Beer,CT_Liquor_Division
Jennifer,Johnson,jennifer.johnson@pequotcorpct.com,+1 (959) 636-4473,Pequot Corp,Bridgeport,CT,US,06608,"Priority_B, CT_Business",Industry: Finance,CT_SBA
Jessica,Anderson,jessica.anderson@yankeeassociatesct.com,+1 (203) 517-6639,Yankee Associates,Bridgeport,CT,US,06604,"Priority_B, CT_Business",Industry: Manufacturing,CT_Business_First
Patricia,Johnson,patricia.johnson@longwharfenterprisesct.com,+1 (959) 842-8074,Long Wharf Enterprises,Bridgeport,CT,US,06607,"Priority_B, CT_Business",Industry: Manufacturing,CT_SBA
