First Name,Last Name,Email,Phone,Company,City,County,State,Country,Postal Code,Tags,Notes,Source
Charles,Davis,charles.davis@example.com,+1 (815) 471-9940,Davis Retail,Denver,Denver County,CO,US,28165,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Michael,Smith,michael.smith@example.com,+1 (787) 429-9424,Smith Hospitality,Denver,Denver County,CO,US,97833,"County_Lead, Hospitality","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (291) 807-1140,Martinez Hospitality,Denver,Denver County,CO,US,43144,"County_Lead, Hospitality","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (690) 381-3202,Martinez Professional Services,Denver,Denver County,CO,US,30998,"County_Lead, Professional Services","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Richard,Rodriguez,richard.rodriguez@example.com,+1 (800) 140-2447,Rodriguez Professional Services,Denver,Denver County,CO,US,91698,"County_Lead, Professional Services","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Davis,elizabeth.davis@example.com,+1 (296) 399-9399,Davis Retail,Denver,Denver County,CO,US,49195,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Brown,elizabeth.brown@example.com,+1 (899) 547-7639,Brown Retail,Denver,Denver County,CO,US,34423,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Thomas,Miller,thomas.miller@example.com,+1 (861) 913-4092,Miller Retail,Denver,Denver County,CO,US,64639,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Michael,Garcia,michael.garcia@example.com,+1 (201) 451-1228,Garcia Finance,Denver,Denver County,CO,US,23586,"County_Lead, Finance","Pop: 760,000, Seat: Denver",County_Aware_Scraper
Elizabeth,Brown,elizabeth.brown@example.com,+1 (961) 411-5561,Brown Retail,Denver,Denver County,CO,US,66536,"County_Lead, Retail","Pop: 760,000, Seat: Denver",County_Aware_Scraper
