First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Janet,Rivera,janetr@homesmart.com,(308) 833-3532,Sotheby's,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 26, Volume: $11,101,408",CREAM_RealEstate
Kevin,Edwards,kevin.edwards@yahoo.com,(417) 809-1948,Realty One Group,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 11, Volume: $1,976,856",CREAM_RealEstate
Amanda,Reyes,reyes.amanda@realtyonegroup.com,(410) 434-8230,Douglas Elliman,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 25, Volume: $5,098,063",CREAM_RealEstate
Jeffrey,Flores,jeffrey84@redfin.com,(615) 574-4199,Toll Brothers,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 0 years, Transactions: 2, Volume: $175,218",CREAM_RealEstate
Larry,Scott,scott.larry@elliman.com,(727) 975-6159,Taylor Morrison,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 34, Volume: $12,815,382",CREAM_RealEstate
Joseph,Clark,josephc@remax.net,(541) 253-8152,United Real Estate,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 1, Volume: $144,809",CREAM_RealEstate
Frank,Howard,frankh@coldwellbanker.com,(629) 550-4216,Ryan Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 38, Volume: $5,333,105",CREAM_RealEstate
Anthony,Smith,anthony50@realtor.com,(434) 511-3361,Century Communities,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 28, Volume: $14,711,373",CREAM_RealEstate
Patrick,Bennett,patrick.bennett@coldwellbanker.com,(563) 979-5003,Century Communities,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 11, Volume: $895,453",CREAM_RealEstate
Jennifer,Anderson,jennifera@realtyonegroup.com,(956) 493-5586,Redfin,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 14, Volume: $13,808,479",CREAM_RealEstate
Mark,Morales,mark.morales@yahoo.com,(562) 260-8130,Coldwell Banker,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 10, Volume: $7,339,687",CREAM_RealEstate
Brenda,Ward,brenda72@realtyonegroup.com,(937) 319-3582,Coldwell Banker,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 25, Volume: $11,225,864",CREAM_RealEstate
Cynthia,Wilson,cynthia74@realtyonegroup.com,(865) 294-8998,Century Communities,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 40, Volume: $11,632,710",CREAM_RealEstate
Betty,Ramirez,betty.ramirez@elliman.com,(975) 840-7032,Ryan Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 48, Volume: $11,443,622",CREAM_RealEstate
Amanda,Mendoza,mendoza.amanda@sothebysrealty.com,(219) 945-6644,Century 21,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 17, Volume: $4,002,173",CREAM_RealEstate
Nicholas,Gomez,nicholas.gomez@realtor.com,(669) 949-3685,ERA,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 20, Volume: $9,797,011",CREAM_RealEstate
Kevin,Allen,kevin28@elliman.com,(865) 593-2963,CalAtlantic Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 20, Volume: $9,680,718",CREAM_RealEstate
Donald,Perez,donaldp@remax.net,(815) 227-9900,Tri Pointe Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 14, Volume: $10,665,929",CREAM_RealEstate
Nicholas,Morales,nicholasm@compass.com,(559) 537-3021,United Real Estate,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 19, Volume: $10,594,704",CREAM_RealEstate
Ashley,Campbell,ashley26@kw.com,(657) 708-8351,Zillow Premier,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 43, Volume: $8,724,585",CREAM_RealEstate
Brandon,Morgan,bmorgan@sothebysrealty.com,(541) 515-5733,ERA,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 37, Volume: $7,740,770",CREAM_RealEstate
Eric,Ward,eric31@compass.com,(435) 313-4188,Douglas Elliman,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 26, Volume: $12,828,774",CREAM_RealEstate
Raymond,Cox,rcox@compass.com,(307) 310-6301,Beazer Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 12, Volume: $9,479,076",CREAM_RealEstate
