First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Melissa,Bennett,mbennett@century21.com,(423) 945-3434,Weichert,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 30, Volume: $6,301,751",CREAM_RealEstate
George,Anderson,ganderson@realtor.com,(732) 228-3124,Pulte Homes,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 46, Volume: $12,979,783",CREAM_RealEstate
Ryan,Hughes,ryanh@kw.com,(571) 270-4799,Compass,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 30, Volume: $5,641,341",CREAM_RealEstate
Stephen,Kim,kim.stephen@gmail.com,(810) 263-6114,Lennar,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 19, Volume: $11,688,227",CREAM_RealEstate
Susan,Johnson,susan.johnson@exprealty.com,(832) 878-8297,eXp Realty,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 13, Volume: $3,224,668",CREAM_RealEstate
Donald,Rogers,donaldr@realtor.com,(734) 268-6894,HomeSmart,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 41, Volume: $14,836,344",CREAM_RealEstate
Jerry,Gonzalez,jerry.gonzalez@weichert.com,(734) 241-9082,Pulte Homes,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 9, Volume: $972,431",CREAM_RealEstate
Kenneth,Martinez,kmartinez@realtor.com,(331) 399-1117,Century 21,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 18, Volume: $12,210,638",CREAM_RealEstate
Gregory,Diaz,gregory27@outlook.com,(863) 293-9331,Nest Seekers,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 37, Volume: $3,420,651",CREAM_RealEstate
Amy,Bailey,bailey.amy@exprealty.com,(779) 657-4598,Tri Pointe Homes,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 10, Volume: $3,017,951",CREAM_RealEstate
Mark,Long,long.mark@compass.com,(442) 708-7196,Taylor Morrison,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 27, Volume: $8,638,849",CREAM_RealEstate
Samuel,Green,samuelg@compass.com,(857) 308-6500,The Agency,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 13 years, Transactions: 22, Volume: $13,261,832",CREAM_RealEstate
Stephanie,Anderson,stephanie14@coldwellbanker.com,(315) 838-2692,ERA,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 13, Volume: $10,810,477",CREAM_RealEstate
Shirley,Gutierrez,shirley24@outlook.com,(916) 780-7955,CalAtlantic Homes,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 33, Volume: $9,414,058",CREAM_RealEstate
Eric,Patel,ericp@compass.com,(870) 440-9141,Compass,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 4, Volume: $318,563",CREAM_RealEstate
Amanda,Ramos,amanda.ramos@homesmart.com,(480) 361-4869,eXp Realty,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 18 years, Transactions: 40, Volume: $3,824,085",CREAM_RealEstate
