First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Juan,Morales,juan.morales@petroveracruz.com.mx,+52 (988) 7426-6307,PetroVeracruz,Progreso,YUC,MX,47315,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Yucatán",Mexico_Business_Directory
Sofía,Gómez,sgómez@turismomaya.mx,+52 (991) 7315-6775,Turismo Maya,Valladolid,YUC,MX,99371,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Yucatán",Mexico_Business_Directory
Francisco,Rodríguez,rodríguez.francisco@petroveracruz.com,+52 (988) 4885-3793,PetroVeracruz,Mérida,YUC,MX,88872,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Yucatán",Mexico_Business_Directory
Fernando,Rivera,fernando.rivera@calzadoleón.com.mx,+52 (999) 4100-9490,Calzado León,Mérida,YUC,MX,82774,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Yucatán",Mexico_Business_Directory
Diego,Gómez,dgómez@tequilapremium.mx,+52 (999) 5120-6036,Tequila Premium,Mérida,YUC,MX,14108,"Priority_A, Mexico, Beverages","Industry: Beverages, State: Yucatán",Mexico_Business_Directory
Carlos,González,carlos.gonzález@tequilapremium.com.mx,+52 (991) 9475-4429,Tequila Premium,Mérida,YUC,MX,95893,"Priority_B, Mexico, Beverages","Industry: Beverages, State: Yucatán",Mexico_Business_Directory
Francisco,Reyes,reyes.francisco@bancariacentral.com,+52 (999) 7272-9187,Bancaria Central,Progreso,YUC,MX,31981,"Priority_C, Mexico, Finance","Industry: Finance, State: Yucatán",Mexico_Business_Directory
Guadalupe,Chávez,chávez.guadalupe@bancariacentral.com,+52 (991) 8765-8310,Bancaria Central,Progreso,YUC,MX,69090,"Priority_C, Mexico, Finance","Industry: Finance, State: Yucatán",Mexico_Business_Directory
María,Flores,maría.flores@turismomaya.com.mx,+52 (999) 5755-0997,Turismo Maya,Valladolid,YUC,MX,94027,"Priority_C, Mexico, Tourism","Industry: Tourism, State: Yucatán",Mexico_Business_Directory
Alejandra,Torres,torres.alejandra@tecnologíadelnorte.com,+52 (999) 1941-0147,Tecnología del Norte,Progreso,YUC,MX,28360,"Priority_C, Mexico, Technology","Industry: Technology, State: Yucatán",Mexico_Business_Directory
Rosa,Ortiz,rosa.ortiz@turismomaya.com.mx,+52 (988) 7662-2558,Turismo Maya,Valladolid,YUC,MX,44707,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Yucatán",Mexico_Business_Directory
Jorge,Rivera,rivera.jorge@calzadoleón.com,+52 (991) 5561-6436,Calzado León,Mérida,YUC,MX,37821,"Priority_C, Mexico, Manufacturing","Industry: Manufacturing, State: Yucatán",Mexico_Business_Directory
Juan,Cruz,juan.cruz@tecnologíadelnorte.com.mx,+52 (999) 9335-0389,Tecnología del Norte,Valladolid,YUC,MX,54054,"Priority_B, Mexico, Technology","Industry: Technology, State: Yucatán",Mexico_Business_Directory
Juan,Pérez,pérez.juan@caféchiapas.com,+52 (988) 7911-7442,Café Chiapas,Valladolid,YUC,MX,10757,"Priority_A, Mexico, Agriculture","Industry: Agriculture, State: Yucatán",Mexico_Business_Directory
Ana,López,ana.lópez@tecnologíadelnorte.com.mx,+52 (999) 9739-0679,Tecnología del Norte,Mérida,YUC,MX,61298,"Priority_A, Mexico, Technology","Industry: Technology, State: Yucatán",Mexico_Business_Directory
Diego,Ramírez,dramírez@petroveracruz.mx,+52 (999) 9728-6896,PetroVeracruz,Valladolid,YUC,MX,56162,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Yucatán",Mexico_Business_Directory
