First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Sophie,Smith,smith.sophie@prairieagricultureco.com,+1 (778) 889-4125,Prairie Agriculture Co,Vancouver,BC,CA,V0C 9A1,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Michael,Bouchard,mbouchard@pacificsoftwareinc.ca,+1 (778) 799-9811,Pacific Software Inc,Victoria,BC,CA,V1U 6Z1,"Priority_B, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
David,Johnson,johnson.david@quebecmanufacturing.com,+1 (236) 378-3036,Quebec Manufacturing,Burnaby,BC,CA,V0F 9M7,"Priority_A, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Michael,Wilson,michael.wilson@northernminingcorp.ca,+1 (778) 288-7041,Northern Mining Corp,Burnaby,BC,CA,V2Z 3N7,"Priority_A, Canada, Mining","Industry: Mining, Province: British Columbia",Canada_Business_Directory
Pierre,O'Brien,po'brien@pacificsoftwareinc.ca,+1 (778) 858-7975,Pacific Software Inc,Richmond,BC,CA,V2E 0N3,"Priority_A, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Nathalie,Lee,nathalie.lee@mapletechsolutions.ca,+1 (778) 882-5359,Maple Tech Solutions,Surrey,BC,CA,V7Z 5H3,"Priority_B, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Christopher,Gagnon,cgagnon@prairieagricultureco.ca,+1 (778) 765-4984,Prairie Agriculture Co,Richmond,BC,CA,V5G 9U0,"Priority_A, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Sarah,Smith,sarah.smith@quebecmanufacturing.ca,+1 (778) 642-5977,Quebec Manufacturing,Vancouver,BC,CA,V2C 6C9,"Priority_B, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Pierre,Wilson,pierre.wilson@pacificsoftwareinc.ca,+1 (778) 533-4804,Pacific Software Inc,Surrey,BC,CA,V0T 6N4,"Priority_C, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Julie,Lavoie,julie.lavoie@prairieagricultureco.ca,+1 (778) 878-7238,Prairie Agriculture Co,Victoria,BC,CA,V4N 2W3,"Priority_C, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Anne,Gagné,gagné.anne@northernminingcorp.com,+1 (778) 965-2676,Northern Mining Corp,Burnaby,BC,CA,V2U 5S5,"Priority_B, Canada, Mining","Industry: Mining, Province: British Columbia",Canada_Business_Directory
Jean,MacDonald,macdonald.jean@pacificsoftwareinc.com,+1 (236) 576-3716,Pacific Software Inc,Victoria,BC,CA,V3M 8P5,"Priority_A, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Pierre,Gagné,pgagné@quebecmanufacturing.ca,+1 (604) 422-3244,Quebec Manufacturing,Victoria,BC,CA,V6L 0G0,"Priority_C, Canada, Manufacturing","Industry: Manufacturing, Province: British Columbia",Canada_Business_Directory
Pierre,Gauthier,gauthier.pierre@prairieagricultureco.com,+1 (778) 875-7867,Prairie Agriculture Co,Victoria,BC,CA,V5U 9F9,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Daniel,O'Brien,do'brien@prairieagricultureco.ca,+1 (236) 617-7325,Prairie Agriculture Co,Victoria,BC,CA,V1E 5H3,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Pierre,Tremblay,ptremblay@pacificsoftwareinc.ca,+1 (778) 334-7287,Pacific Software Inc,Richmond,BC,CA,V8Y 8N4,"Priority_C, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
William,Brown,wbrown@pacificsoftwareinc.ca,+1 (236) 760-6169,Pacific Software Inc,Victoria,BC,CA,V9H 6C6,"Priority_A, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Nathalie,Gagnon,gagnon.nathalie@atlanticfisheries.com,+1 (236) 603-3947,Atlantic Fisheries,Vancouver,BC,CA,V3K 0C4,"Priority_A, Canada, Fishing","Industry: Fishing, Province: British Columbia",Canada_Business_Directory
Marie,Wilson,marie.wilson@pacificsoftwareinc.ca,+1 (778) 711-2696,Pacific Software Inc,Richmond,BC,CA,V4V 3H7,"Priority_B, Canada, Technology","Industry: Technology, Province: British Columbia",Canada_Business_Directory
Michael,O'Brien,o'brien.michael@atlanticfisheries.com,+1 (604) 957-9344,Atlantic Fisheries,Vancouver,BC,CA,V6A 4Z3,"Priority_A, Canada, Fishing","Industry: Fishing, Province: British Columbia",Canada_Business_Directory
Julie,Gagnon,jgagnon@prairieagricultureco.ca,+1 (604) 430-3593,Prairie Agriculture Co,Victoria,BC,CA,V5Y 4D7,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
Sophie,Lavoie,lavoie.sophie@atlanticfisheries.com,+1 (236) 901-9633,Atlantic Fisheries,Richmond,BC,CA,V2E 5J5,"Priority_C, Canada, Fishing","Industry: Fishing, Province: British Columbia",Canada_Business_Directory
Pierre,Lavoie,pierre.lavoie@atlanticfisheries.ca,+1 (778) 317-6956,Atlantic Fisheries,Victoria,BC,CA,V2B 7X1,"Priority_B, Canada, Fishing","Industry: Fishing, Province: British Columbia",Canada_Business_Directory
Nathalie,Brown,nathalie.brown@prairieagricultureco.ca,+1 (778) 818-7487,Prairie Agriculture Co,Burnaby,BC,CA,V5X 0L3,"Priority_B, Canada, Agriculture","Industry: Agriculture, Province: British Columbia",Canada_Business_Directory
