First Name,Last Name,Email,Phone,Company,City,State,Country,Postal Code,Tags,Notes,Source
Antonio,Ramírez,ramírez.antonio@automotrizpuebla.com,+52 (428) 5122-7872,Automotriz Puebla,Guanajuato City,GUA,MX,37148,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Guanajuato",Mexico_Business_Directory
Daniel,Torres,dtorres@bancariacentral.mx,+52 (477) 4337-3166,Bancaria Central,Guanajuato City,GUA,MX,16715,"Priority_B, Mexico, Finance","Industry: Finance, State: Guanajuato",Mexico_Business_Directory
Carmen,Reyes,creyes@caféchiapas.mx,+52 (428) 5022-6912,Café Chiapas,León,GUA,MX,68209,"Priority_B, Mexico, Agriculture","Industry: Agriculture, State: Guanajuato",Mexico_Business_Directory
Pedro,González,pgonzález@automotrizpuebla.mx,+52 (477) 1100-1970,Automotriz Puebla,Irapuato,GUA,MX,73040,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Guanajuato",Mexico_Business_Directory
Rosa,Gutiérrez,rosa.gutiérrez@petroveracruz.com.mx,+52 (429) 3150-5716,PetroVeracruz,Celaya,GUA,MX,91699,"Priority_A, Mexico, Petroleum","Industry: Petroleum, State: Guanajuato",Mexico_Business_Directory
Diego,Cruz,diego.cruz@bancariacentral.com.mx,+52 (428) 6167-0538,Bancaria Central,Irapuato,GUA,MX,49495,"Priority_B, Mexico, Finance","Industry: Finance, State: Guanajuato",Mexico_Business_Directory
Rosa,Chávez,chávez.rosa@calzadoleón.com,+52 (477) 4205-8890,Calzado León,Irapuato,GUA,MX,11165,"Priority_C, Mexico, Manufacturing","Industry: Manufacturing, State: Guanajuato",Mexico_Business_Directory
Guadalupe,Cruz,cruz.guadalupe@tequilapremium.com,+52 (477) 8148-1822,Tequila Premium,Celaya,GUA,MX,16859,"Priority_A, Mexico, Beverages","Industry: Beverages, State: Guanajuato",Mexico_Business_Directory
Roberto,Díaz,rdíaz@turismomaya.mx,+52 (429) 3308-5192,Turismo Maya,Irapuato,GUA,MX,98700,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Guanajuato",Mexico_Business_Directory
Pedro,Rivera,rivera.pedro@automotrizpuebla.com,+52 (428) 8030-8536,Automotriz Puebla,Irapuato,GUA,MX,10235,"Priority_C, Mexico, Automotive","Industry: Automotive, State: Guanajuato",Mexico_Business_Directory
Roberto,Pérez,pérez.roberto@tequilapremium.com,+52 (428) 6129-6311,Tequila Premium,Irapuato,GUA,MX,46754,"Priority_B, Mexico, Beverages","Industry: Beverages, State: Guanajuato",Mexico_Business_Directory
Juan,Gutiérrez,juan.gutiérrez@automotrizpuebla.com.mx,+52 (477) 9551-4044,Automotriz Puebla,Irapuato,GUA,MX,81427,"Priority_A, Mexico, Automotive","Industry: Automotive, State: Guanajuato",Mexico_Business_Directory
José,Cruz,jcruz@calzadoleón.mx,+52 (429) 2248-9899,Calzado León,Celaya,GUA,MX,75499,"Priority_C, Mexico, Manufacturing","Industry: Manufacturing, State: Guanajuato",Mexico_Business_Directory
José,Reyes,reyes.josé@automotrizpuebla.com,+52 (429) 2386-4271,Automotriz Puebla,Guanajuato City,GUA,MX,79958,"Priority_B, Mexico, Automotive","Industry: Automotive, State: Guanajuato",Mexico_Business_Directory
Diego,Torres,torres.diego@tecnologíadelnorte.com,+52 (477) 4331-1762,Tecnología del Norte,León,GUA,MX,15106,"Priority_C, Mexico, Technology","Industry: Technology, State: Guanajuato",Mexico_Business_Directory
Fernando,Gutiérrez,fernando.gutiérrez@bancariacentral.com.mx,+52 (477) 7003-7991,Bancaria Central,Irapuato,GUA,MX,73923,"Priority_C, Mexico, Finance","Industry: Finance, State: Guanajuato",Mexico_Business_Directory
Ana,Rodríguez,ana.rodríguez@petroveracruz.com.mx,+52 (477) 1661-1106,PetroVeracruz,León,GUA,MX,11353,"Priority_C, Mexico, Petroleum","Industry: Petroleum, State: Guanajuato",Mexico_Business_Directory
Miguel,Gómez,gómez.miguel@turismomaya.com,+52 (429) 8569-3506,Turismo Maya,Guanajuato City,GUA,MX,83546,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Guanajuato",Mexico_Business_Directory
Diego,Gutiérrez,diego.gutiérrez@caféchiapas.com.mx,+52 (477) 1500-7302,Café Chiapas,Irapuato,GUA,MX,92660,"Priority_A, Mexico, Agriculture","Industry: Agriculture, State: Guanajuato",Mexico_Business_Directory
Fernando,Rivera,rivera.fernando@turismomaya.com,+52 (429) 6625-4760,Turismo Maya,Guanajuato City,GUA,MX,44946,"Priority_A, Mexico, Tourism","Industry: Tourism, State: Guanajuato",Mexico_Business_Directory
Roberto,Morales,rmorales@petroveracruz.mx,+52 (428) 1596-2860,PetroVeracruz,Irapuato,GUA,MX,68443,"Priority_B, Mexico, Petroleum","Industry: Petroleum, State: Guanajuato",Mexico_Business_Directory
Ana,Reyes,ana.reyes@bancariacentral.com.mx,+52 (477) 3216-1330,Bancaria Central,León,GUA,MX,30892,"Priority_B, Mexico, Finance","Industry: Finance, State: Guanajuato",Mexico_Business_Directory
Sofía,Rodríguez,sofía.rodríguez@turismomaya.com.mx,+52 (428) 1535-1251,Turismo Maya,Guanajuato City,GUA,MX,82105,"Priority_C, Mexico, Tourism","Industry: Tourism, State: Guanajuato",Mexico_Business_Directory
Daniel,Gómez,gómez.daniel@tecnologíadelnorte.com,+52 (429) 6384-4423,Tecnología del Norte,Guanajuato City,GUA,MX,70731,"Priority_A, Mexico, Technology","Industry: Technology, State: Guanajuato",Mexico_Business_Directory
Carmen,González,gonzález.carmen@turismomaya.com,+52 (429) 6151-7914,Turismo Maya,Celaya,GUA,MX,91586,"Priority_B, Mexico, Tourism","Industry: Tourism, State: Guanajuato",Mexico_Business_Directory
Ana,Rivera,ana.rivera@calzadoleón.com.mx,+52 (428) 3129-8659,Calzado León,Irapuato,GUA,MX,47480,"Priority_A, Mexico, Manufacturing","Industry: Manufacturing, State: Guanajuato",Mexico_Business_Directory
