First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
William,Sanchez,,(657) 591-6771,El DeBurger,2672 Third St,Santa Ana,Orange County,CA,95612,Burger,,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/el-deburger-santa-ana,"https://maps.google.com/?q=2672+Third+St,Santa+Ana,CA",3.1,283,$2.5M-$5M,1-10,High,Orange County
William,Gomez,info@silverdesteakhouse.com,(657) 851-4894,Silver DeSteakhouse,672 Washington Blvd,Santa Ana,Orange County,CA,94474,Steakhouse,https://www.silverdesteakhouse.com,CA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/silver-desteakhouse-santa-ana,"https://maps.google.com/?q=672+Washington+Blvd,Santa+Ana,CA",4.5,442,$2.5M-$5M,51-100,High,Orange County
Lisa,Johnson,info@bluederestaurant.com,(714) 806-6060,Blue DeRestaurant,4237 Main St,Santa Ana,Orange County,CA,93691,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/blue-derestaurant-santa-ana,"https://maps.google.com/?q=4237+Main+St,Santa+Ana,CA",4.8,456,$2.5M-$5M,51-100,High,Orange County
Nancy,Martinez,info@perezsdiner.com,(714) 707-2838,Perez's Diner,653 Jefferson St,Santa Ana,Orange County,CA,94987,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/perezs-diner-santa-ana,"https://maps.google.com/?q=653+Jefferson+St,Santa+Ana,CA",,,Under $500K,26-50,Low,Orange County
David,Hernandez,,(714) 838-4882,Bistro DelSeafood,8435 First St,Santa Ana,Orange County,CA,94442,Bistro,https://www.bistrodelseafood.com,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-delseafood-santa-ana,"https://maps.google.com/?q=8435+First+St,Santa+Ana,CA",3.1,145,$5M+,1-10,High,Orange County
Lisa,Martinez,,(714) 480-2821,Red DelSeafood,8192 Cedar Ave,Santa Ana,Orange County,CA,96240,Seafood,,CA_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/red-delseafood-santa-ana,"https://maps.google.com/?q=8192+Cedar+Ave,Santa+Ana,CA",4.7,38,$1M-$2.5M,100+,Medium,Orange County
Pedro,Ramirez,,(657) 676-6905,El Sushi,124 Jefferson St,Santa Ana,Orange County,CA,94110,Sushi,https://www.elsushi.com,CA_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,https://www.yelp.com/biz/el-sushi-santa-ana,"https://maps.google.com/?q=124+Jefferson+St,Santa+Ana,CA",4.1,37,$5M+,100+,High,Orange County
Mark,Gonzalez,info@greencafe.com,(714) 458-6835,Green Cafe,9319 Main St,Santa Ana,Orange County,CA,96776,Cafe,https://www.greencafe.com,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/green-cafe-santa-ana,"https://maps.google.com/?q=9319+Main+St,Santa+Ana,CA",4.7,66,$2.5M-$5M,100+,High,Orange County
Carlos,Perez,info@littledelbistro.com,(714) 648-7983,Little DelBistro,9233 Third St,Santa Ana,Orange County,CA,90858,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/little-delbistro-santa-ana,"https://maps.google.com/?q=9233+Third+St,Santa+Ana,CA",4.4,464,$5M+,26-50,High,Orange County
James,Sanchez,info@martinezscafe.com,(714) 744-7949,Martinez's Cafe,5987 Wilshire Blvd,Santa Ana,Orange County,CA,95591,Cafe,https://www.martinezscafe.com,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=5987+Wilshire+Blvd,Santa+Ana,CA",,,$1M-$2.5M,1-10,Medium,Orange County
Steven,Miller,info@martinezsgrill.com,(714) 401-2518,Martinez's Grill,3020 Main St,Santa Ana,Orange County,CA,93339,Grill,,CA_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/martinezs-grill-santa-ana,"https://maps.google.com/?q=3020+Main+St,Santa+Ana,CA",4.0,394,$5M+,26-50,High,Orange County
Maria,Perez,,(657) 319-3994,Lopez's Steakhouse,9436 Second St,Santa Ana,Orange County,CA,90464,Steakhouse,,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Santa Ana",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=9436+Second+St,Santa+Ana,CA",4.2,407,$500K-$1M,1-10,Low,Orange County
