First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Thomas,Johnson,thomas.johnson@example.com,+1 (654) 650-1912,Johnson Finance,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Finance","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,SOS-TN-83287,2015-05-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Williams,james.williams@example.com,+1 (701) 339-6346,Williams Hospitality,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Hospitality","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Davis,david.davis@example.com,+1 (433) 377-2035,Davis Healthcare,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Healthcare","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Williams,barbara.williams@example.com,+1 (343) 280-4513,Williams Manufacturing,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Manufacturing","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Garcia,jessica.garcia@example.com,+1 (669) 347-3527,Garcia Education,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Education","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Williams,thomas.williams@example.com,+1 (676) 628-9971,Williams Healthcare,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Healthcare","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Martinez,william.martinez@example.com,+1 (795) 759-6856,Martinez Hospitality,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Hospitality","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,SOS-TN-28562,2023-01-13,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Jones,charles.jones@example.com,+1 (779) 845-6500,Jones Construction,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Construction","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Brown,linda.brown@example.com,+1 (735) 944-9493,Brown Retail,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Retail","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,SOS-TN-26796,2013-12-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Smith,thomas.smith@example.com,+1 (903) 269-7119,Smith Manufacturing,Nashville,Davidson County,TN,US,C,Yes,"County_Lead, Manufacturing","Pop: 715,000, Seat: Nashville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
