First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Mary,Martinez,mary.martinez@example.com,+1 (496) 671-4855,Martinez Real Estate,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,91095,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Smith,robert.smith@example.com,+1 (985) 265-8192,Smith Healthcare,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Healthcare","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,91330,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Johnson,william.johnson@example.com,+1 (583) 375-3023,Johnson Real Estate,Chandler,Maricopa County,AZ,US,C,Yes,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,94538,SOS-AZ-10657,2019-11-05,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Martinez,karen.martinez@example.com,+1 (664) 264-5025,Martinez Education,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Education","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,86750,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Brown,jennifer.brown@example.com,+1 (250) 543-2162,Brown Professional Services,Mesa,Maricopa County,AZ,US,C,Yes,"County_Lead, Professional Services","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,88341,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Johnson,jessica.johnson@example.com,+1 (986) 360-4354,Johnson Real Estate,Chandler,Maricopa County,AZ,US,C,Yes,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,88795,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Martinez,sarah.martinez@example.com,+1 (941) 383-6469,Martinez Healthcare,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Healthcare","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,91598,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Garcia,michael.garcia@example.com,+1 (623) 654-8538,Garcia Technology,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Technology","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,94350,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Martinez,susan.martinez@example.com,+1 (701) 422-4728,Martinez Hospitality,Phoenix,Maricopa County,AZ,US,C,Yes,"County_Lead, Hospitality","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,93837,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Williams,joseph.williams@example.com,+1 (466) 957-3463,Williams Manufacturing,Mesa,Maricopa County,AZ,US,C,Yes,"County_Lead, Manufacturing","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper,93003,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Watson,robert31@century21.com,(724) 425-4417,RE/MAX,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 3, Volume: $1,137,054",CREAM_RealEstate,94548,SOS-AZ-12646,2018-05-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Ross,ross.robert@outlook.com,(210) 540-4860,ERA,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 48, Volume: $7,132,583",CREAM_RealEstate,87268,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,Garcia,maria27@realtyonegroup.com,(334) 925-3825,ERA,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 26, Volume: $3,477,863",CREAM_RealEstate,86713,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Janet,Cox,janetc@coldwellbanker.com,(806) 544-6028,eXp Realty,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 27, Volume: $14,084,776",CREAM_RealEstate,87287,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Helen,Baker,baker.helen@redfin.com,(712) 995-8183,HomeSmart,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 10, Volume: $10,750,935",CREAM_RealEstate,90392,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Angela,Gonzalez,angela87@weichert.com,(952) 658-2476,Vylla Home,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 18, Volume: $9,298,358",CREAM_RealEstate,94418,SOS-AZ-69704,2010-04-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Helen,Hughes,helen33@century21.com,(772) 839-1926,D.R. Horton,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 20, Volume: $1,553,053",CREAM_RealEstate,85655,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Scott,Anderson,scotta@coldwellbanker.com,(909) 411-7537,Lennar,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 0, Volume: $90,229",CREAM_RealEstate,88466,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samuel,Davis,samueld@exprealty.com,(878) 606-1640,Weichert,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 28, Volume: $10,731,431",CREAM_RealEstate,93429,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Katherine,Cruz,kcruz@sothebysrealty.com,(401) 518-4052,Keller Williams,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 1, Volume: $178,894",CREAM_RealEstate,93954,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jeffrey,Walker,jeffreyw@berkshirehathawayhs.com,(509) 738-5864,Sotheby's,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 24, Volume: $10,036,180",CREAM_RealEstate,86883,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brian,Morris,morris.brian@homesmart.com,(864) 979-2391,Lennar,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 50, Volume: $5,216,483",CREAM_RealEstate,90437,SOS-AZ-93214,2013-10-12,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kevin,Martinez,kevin.martinez@coldwellbanker.com,(206) 739-6233,Compass,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 33, Volume: $8,360,304",CREAM_RealEstate,91191,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pamela,Brown,pbrown@sothebysrealty.com,(620) 582-2042,M/I Homes,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 40, Volume: $5,825,392",CREAM_RealEstate,88403,SOS-AZ-33668,2017-07-12,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joshua,Baker,joshua46@weichert.com,(405) 396-9670,Vylla Home,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 2, Volume: $67,380",CREAM_RealEstate,87914,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Brown,brown.samantha@homesmart.com,(660) 495-8344,Berkshire Hathaway,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 15, Volume: $7,899,258",CREAM_RealEstate,89610,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicole,Wood,nwood@hotmail.com,(817) 848-6716,Douglas Elliman,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 38, Volume: $10,245,427",CREAM_RealEstate,85927,SOS-AZ-91112,2017-05-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gary,White,white.gary@gmail.com,(501) 368-9876,eXp Realty,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 45, Volume: $14,598,195",CREAM_RealEstate,87422,SOS-AZ-69704,2010-04-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Ross,samantha61@kw.com,(203) 230-4832,Tri Pointe Homes,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 42, Volume: $7,622,225",CREAM_RealEstate,93471,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
