First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Richard,Martinez,richard.martinez@example.com,+1 (662) 515-1144,Martinez Professional Services,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Professional Services","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,15452,SOS-NJ-63125,2014-06-13,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Johnson,david.johnson@example.com,+1 (214) 886-3287,Johnson Construction,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Construction","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,10209,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Smith,patricia.smith@example.com,+1 (803) 369-4348,Smith Hospitality,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,9012,SOS-NJ-62962,2015-09-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Williams,david.williams@example.com,+1 (455) 947-6866,Williams Education,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Education","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,8546,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (529) 551-9941,Rodriguez Hospitality,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,10706,SOS-NJ-86654,2017-06-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Miller,susan.miller@example.com,+1 (883) 320-5737,Miller Manufacturing,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Manufacturing","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,8294,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Miller,william.miller@example.com,+1 (456) 492-5442,Miller Construction,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Construction","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,10454,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Brown,susan.brown@example.com,+1 (840) 458-3543,Brown Hospitality,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,9828,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Johnson,thomas.johnson@example.com,+1 (328) 661-2279,Johnson Professional Services,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Professional Services","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,15601,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Jones,michael.jones@example.com,+1 (385) 686-5997,Jones Real Estate,Hackensack,Bergen County,NJ,US,C,Yes,"County_Lead, Real Estate","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper,7057,SOS-NJ-86654,2017-06-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Williams,robert.williams@example.com,+1 (761) 345-8796,Williams Healthcare,Newark,Essex County,NJ,US,C,Yes,"County_Lead, Healthcare","Pop: 854,000, Seat: Newark",County_Aware_Scraper,7303,SOS-NJ-13387,2019-07-27,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (650) 684-7213,Rodriguez Healthcare,Newark,Essex County,NJ,US,C,Yes,"County_Lead, Healthcare","Pop: 854,000, Seat: Newark",County_Aware_Scraper,9798,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Martinez,sarah.martinez@example.com,+1 (831) 199-6105,Martinez Real Estate,Newark,Essex County,NJ,US,C,Yes,"County_Lead, Real Estate","Pop: 854,000, Seat: Newark",County_Aware_Scraper,16966,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
