First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Jessica,Brown,jessica.brown@example.com,+1 (930) 730-1154,Brown Manufacturing,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-84292,2021-01-03,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Smith,john.smith@example.com,+1 (511) 893-8717,Smith Construction,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Construction","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-76542,2019-10-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Brown,michael.brown@example.com,+1 (910) 219-5107,Brown Finance,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Finance","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-55453,2023-12-24,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Rodriguez,robert.rodriguez@example.com,+1 (307) 726-3724,Rodriguez Healthcare,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Healthcare","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Davis,barbara.davis@example.com,+1 (284) 458-7983,Davis Real Estate,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Real Estate","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Johnson,elizabeth.johnson@example.com,+1 (799) 159-5940,Johnson Technology,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Technology","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Miller,patricia.miller@example.com,+1 (972) 187-9953,Miller Manufacturing,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-15346,2019-07-13,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Williams,richard.williams@example.com,+1 (364) 236-7731,Williams Healthcare,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Healthcare","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-97706,2024-06-07,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Davis,james.davis@example.com,+1 (898) 726-9477,Davis Technology,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Technology","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Martinez,jessica.martinez@example.com,+1 (549) 722-4926,Martinez Professional Services,Rockville,Montgomery County,MD,US,C,Yes,"County_Lead, Professional Services","Pop: 1,062,000, Seat: Rockville",County_Aware_Scraper,,SOS-MD-71073,2013-08-16,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Davis,robert.davis@example.com,+1 (964) 780-2287,Davis Professional Services,Upper Marlboro,Prince Georges County,MD,US,C,Yes,"County_Lead, Professional Services","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Martinez,karen.martinez@example.com,+1 (517) 126-8990,Martinez Manufacturing,Upper Marlboro,Prince Georges County,MD,US,C,Yes,"County_Lead, Manufacturing","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Miller,richard.miller@example.com,+1 (305) 600-6454,Miller Finance,Upper Marlboro,Prince Georges County,MD,US,C,Yes,"County_Lead, Finance","Pop: 917,000, Seat: Upper Marlboro",County_Aware_Scraper,,SOS-MD-91216,2013-05-07,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
