First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
William,Brown,william.brown@example.com,+1 (718) 717-2199,Brown Real Estate,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Real Estate","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Jones,michael.jones@example.com,+1 (684) 918-5177,Jones Construction,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Smith,richard.smith@example.com,+1 (362) 426-6889,Smith Construction,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Williams,jennifer.williams@example.com,+1 (641) 746-9972,Williams Hospitality,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Hospitality","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Johnson,richard.johnson@example.com,+1 (830) 210-8949,Johnson Hospitality,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Hospitality","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Rodriguez,linda.rodriguez@example.com,+1 (236) 533-3200,Rodriguez Construction,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Construction","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Garcia,joseph.garcia@example.com,+1 (432) 264-3746,Garcia Professional Services,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Professional Services","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Johnson,robert.johnson@example.com,+1 (755) 322-5891,Johnson Finance,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Finance","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Smith,jessica.smith@example.com,+1 (490) 589-9760,Smith Education,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Education","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Williams,john.williams@example.com,+1 (513) 725-8778,Williams Manufacturing,Des Moines,Polk County,IA,US,C,Yes,"County_Lead, Manufacturing","Pop: 492,000, Seat: Des Moines",County_Aware_Scraper,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
