First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Jennifer,Lopez,info@garciaspizza.com,(951) 739-1677,Garcia's Pizza,4683 Market St,Riverside,Riverside County,CA,96350,Pizza,,CA_Restaurant_Scraper,A,"Restaurant, Pizza, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,,"https://maps.google.com/?q=4683+Market+St,Riverside,CA",3.8,95,$1M-$2.5M,26-50,Medium,Other CA
Jessica,Martinez,info@therestaurant.com,(951) 643-9873,The Restaurant,9726 Pico Blvd,Riverside,Riverside County,CA,94353,Restaurant,,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/the-restaurant-riverside,"https://maps.google.com/?q=9726+Pico+Blvd,Riverside,CA",4.0,229,Under $500K,11-25,Low,Other CA
Maria,Gonzalez,,(951) 353-3140,Big DelSteakhouse,1596 Sunset Blvd,Riverside,Riverside County,CA,96272,Steakhouse,https://www.bigdelsteakhouse.com,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/big-delsteakhouse-riverside,"https://maps.google.com/?q=1596+Sunset+Blvd,Riverside,CA",4.5,450,Under $500K,26-50,Low,Other CA
Susan,Rodriguez,,(951) 619-4405,Bistro Coffee,7841 Main St,Riverside,Riverside County,CA,90333,Bistro,https://www.bistrocoffee.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-coffee-riverside,"https://maps.google.com/?q=7841+Main+St,Riverside,CA",4.1,241,$1M-$2.5M,26-50,Medium,Other CA
Patricia,Lopez,info@kitchendediner.com,(951) 715-4361,Kitchen DeDiner,294 Pine St,Riverside,Riverside County,CA,96280,Diner,,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/kitchen-dediner-riverside,"https://maps.google.com/?q=294+Pine+St,Riverside,CA",,,Under $500K,11-25,Low,Other CA
Ana,Jones,,(951) 351-8635,Hernandez's Bar & Grill,3097 Hollywood Blvd,Riverside,Riverside County,CA,94158,Bar & Grill,https://www.hernandezsbarandgril.com,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/hernandezs-bar-&-grill-riverside,"https://maps.google.com/?q=3097+Hollywood+Blvd,Riverside,CA",3.6,161,$500K-$1M,51-100,Low,Other CA
Linda,Rivera,info@lasbakery.com,(951) 456-5891,Las Bakery,1307 Maple Ave,Riverside,Riverside County,CA,95392,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/las-bakery-riverside,"https://maps.google.com/?q=1307+Maple+Ave,Riverside,CA",3.9,410,$5M+,1-10,High,Other CA
John,Johnson,info@kitchendelcoffee.com,(951) 328-9450,Kitchen DelCoffee,8943 First St,Riverside,Riverside County,CA,96909,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-delcoffee-riverside,"https://maps.google.com/?q=8943+First+St,Riverside,CA",3.2,466,Under $500K,1-10,Low,Other CA
Carlos,Garcia,,(951) 858-9493,Martinez's Eatery,2609 Third St,Riverside,Riverside County,CA,93121,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,,"https://maps.google.com/?q=2609+Third+St,Riverside,CA",3.5,172,Under $500K,26-50,Low,Other CA
Patricia,Miller,,(951) 204-5003,Big Coffee,6737 Market St,Riverside,Riverside County,CA,90677,Coffee,,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,,"https://maps.google.com/?q=6737+Market+St,Riverside,CA",4.0,407,$5M+,51-100,High,Other CA
Mark,Brown,info@santadekitchen.com,(951) 843-2919,Santa DeKitchen,2535 Hollywood Blvd,Riverside,Riverside County,CA,95197,Kitchen,https://www.santadekitchen.com,CA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=2535+Hollywood+Blvd,Riverside,CA",,,$2.5M-$5M,1-10,High,Other CA
Mark,Torres,,(951) 215-3995,Hernandez's Eatery,1330 Ocean Ave,Riverside,Riverside County,CA,94490,Eatery,https://www.hernandezseatery.com,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,,"https://maps.google.com/?q=1330+Ocean+Ave,Riverside,CA",4.3,49,Under $500K,11-25,Low,Other CA
Matthew,Hernandez,info@ladiner.com,(951) 673-5343,La Diner,7067 Jefferson St,Riverside,Riverside County,CA,90143,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,,"https://maps.google.com/?q=7067+Jefferson+St,Riverside,CA",,,$5M+,1-10,High,Other CA
James,Lopez,,(951) 688-2248,Big DeBurritos,7918 First St,Riverside,Riverside County,CA,93093,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/big-deburritos-riverside,"https://maps.google.com/?q=7918+First+St,Riverside,CA",,,Under $500K,26-50,Low,Other CA
William,Williams,info@floresskitchen.com,(951) 934-4812,Flores's Kitchen,9916 Oak St,Riverside,Riverside County,CA,96862,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/floress-kitchen-riverside,"https://maps.google.com/?q=9916+Oak+St,Riverside,CA",,,Under $500K,11-25,Low,Other CA
Matthew,Torres,,(951) 964-1402,Sanchez's Eatery,3924 Pico Blvd,Riverside,Riverside County,CA,95383,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/sanchezs-eatery-riverside,"https://maps.google.com/?q=3924+Pico+Blvd,Riverside,CA",,,$5M+,11-25,High,Other CA
Mary,Rodriguez,info@kitchentaqueria.com,(951) 865-1552,Kitchen Taqueria,7942 Hollywood Blvd,Riverside,Riverside County,CA,90348,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/kitchen-taqueria-riverside,"https://maps.google.com/?q=7942+Hollywood+Blvd,Riverside,CA",,,Under $500K,11-25,Low,Other CA
Pedro,Gonzalez,info@goldenburger.com,(951) 910-2546,Golden Burger,4901 Wilshire Blvd,Riverside,Riverside County,CA,92355,Burger,,CA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/golden-burger-riverside,"https://maps.google.com/?q=4901+Wilshire+Blvd,Riverside,CA",4.1,374,$1M-$2.5M,51-100,Medium,Other CA
Jennifer,Torres,info@johnsonscafe.com,(951) 612-9400,Johnson's Cafe,5715 Sunset Blvd,Riverside,Riverside County,CA,93536,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Riverside",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=5715+Sunset+Blvd,Riverside,CA",3.7,298,$1M-$2.5M,51-100,Medium,Other CA
