First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Barbara,Jones,info@ladeleatery.com,(858) 983-2728,La DelEatery,3575 Pine St,San Diego,San Diego County,CA,96359,Eatery,,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/la-deleatery-san-diego,"https://maps.google.com/?q=3575+Pine+St,San+Diego,CA",3.7,309,$1M-$2.5M,100+,Medium,San Diego County
Matthew,Rodriguez,info@ramirezsburritos.com,(619) 925-3227,Ramirez's Burritos,8288 Market St,San Diego,San Diego County,CA,95420,Burritos,https://www.ramirezsburritos.com,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=8288+Market+St,San+Diego,CA",4.3,322,$500K-$1M,100+,Low,San Diego County
John,Flores,info@lopezsdiner.com,(619) 777-4977,Lopez's Diner,9088 Market St,San Diego,San Diego County,CA,90036,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/lopezs-diner-san-diego,"https://maps.google.com/?q=9088+Market+St,San+Diego,CA",4.5,440,$5M+,11-25,High,San Diego County
Betty,Smith,,(858) 399-4234,Silver DeCafe,2943 Hollywood Blvd,San Diego,San Diego County,CA,92723,Cafe,https://www.silverdecafe.com,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=2943+Hollywood+Blvd,San+Diego,CA",4.3,249,$2.5M-$5M,11-25,High,San Diego County
Jennifer,Sanchez,,(619) 403-1090,Kitchen DePizza,1435 Main St,San Diego,San Diego County,CA,90838,Kitchen,https://www.kitchendepizza.com,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-depizza-san-diego,"https://maps.google.com/?q=1435+Main+St,San+Diego,CA",3.0,330,$2.5M-$5M,51-100,High,San Diego County
Luis,Garcia,info@goldendelcoffee.com,(858) 860-9039,Golden DelCoffee,8705 Mission St,San Diego,San Diego County,CA,92848,Coffee,https://www.goldendelcoffee.com,CA_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/golden-delcoffee-san-diego,"https://maps.google.com/?q=8705+Mission+St,San+Diego,CA",4.6,232,$1M-$2.5M,51-100,Medium,San Diego County
Sarah,Flores,,(619) 212-1048,Blue DelBar & Grill,8393 Wilshire Blvd,San Diego,San Diego County,CA,90343,Bar & Grill,https://www.bluedelbarandgrill.com,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/blue-delbar-&-grill-san-diego,"https://maps.google.com/?q=8393+Wilshire+Blvd,San+Diego,CA",4.0,54,$1M-$2.5M,100+,Medium,San Diego County
Luis,Torres,info@grilldeltaqueria.com,(619) 535-9186,Grill DelTaqueria,3883 Elm St,San Diego,San Diego County,CA,90779,Taqueria,https://www.grilldeltaqueria.com,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/grill-deltaqueria-san-diego,"https://maps.google.com/?q=3883+Elm+St,San+Diego,CA",3.1,215,$500K-$1M,100+,Low,San Diego County
Juan,Garcia,info@williamssbakery.com,(858) 482-4680,Williams's Bakery,9414 Cedar Ave,San Diego,San Diego County,CA,95806,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=9414+Cedar+Ave,San+Diego,CA",4.4,420,$5M+,1-10,High,San Diego County
Nancy,Brown,info@sanchezsbakery.com,(858) 989-8849,Sanchez's Bakery,3043 Broadway,San Diego,San Diego County,CA,92725,Bakery,https://www.sanchezsbakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/sanchezs-bakery-san-diego,"https://maps.google.com/?q=3043+Broadway,San+Diego,CA",3.9,380,$1M-$2.5M,51-100,Medium,San Diego County
Roberto,Lopez,,(619) 439-7014,Corner Diner,8888 Hollywood Blvd,San Diego,San Diego County,CA,90073,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/corner-diner-san-diego,"https://maps.google.com/?q=8888+Hollywood+Blvd,San+Diego,CA",3.2,442,$5M+,51-100,High,San Diego County
Paul,Ramirez,info@housesteakhouse.com,(619) 232-4080,House Steakhouse,3786 Mission St,San Diego,San Diego County,CA,94010,Steakhouse,,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=3786+Mission+St,San+Diego,CA",,,$1M-$2.5M,11-25,Medium,San Diego County
Christopher,Ramirez,info@cornerdebakery.com,(619) 359-5633,Corner DeBakery,1345 Sunset Blvd,San Diego,San Diego County,CA,93604,Bakery,https://www.cornerdebakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/corner-debakery-san-diego,"https://maps.google.com/?q=1345+Sunset+Blvd,San+Diego,CA",3.3,380,Under $500K,1-10,Low,San Diego County
Jose,Davis,info@kitchendecoffee.com,(858) 653-9209,Kitchen DeCoffee,7481 Broadway,San Diego,San Diego County,CA,93274,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=7481+Broadway,San+Diego,CA",3.1,161,$5M+,26-50,High,San Diego County
Matthew,Williams,,(619) 917-7630,Santa Kitchen,1379 Broadway,San Diego,San Diego County,CA,94260,Kitchen,https://www.santakitchen.com,CA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, San Diego",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/santa-kitchen-san-diego,"https://maps.google.com/?q=1379+Broadway,San+Diego,CA",,,$1M-$2.5M,1-10,Medium,San Diego County
